"","Activity.Name","SubjectID","Measurement.Name","Average.Value"
"722","Sitting",27,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.707531366315426
"723","Sitting",27,"FreqDS.BodyBodyGyroMag.Mean",-0.785953610106383
"724","Sitting",27,"FreqDS.BodyBodyGyroMag.Stdev",-0.777810418832447
"725","Sitting",27,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.837585999827128
"726","Sitting",27,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.848260021656915
"727","Sitting",28,"Time.BodyAcc.Mean.X",0.278739266553398
"728","Sitting",28,"Time.BodyAcc.Mean.Y",-0.0187975204834951
"729","Sitting",28,"Time.BodyAcc.Mean.Z",-0.107807008381068
"730","Sitting",28,"Time.BodyAcc.Stdev.X",-0.68398972178932
"731","Sitting",28,"Time.BodyAcc.Stdev.Y",-0.606549833999029
"732","Sitting",28,"Time.BodyAcc.Stdev.Z",-0.70744912
"733","Sitting",28,"Time.GravityAcc.Mean.X",0.647073359805825
"734","Sitting",28,"Time.GravityAcc.Mean.Y",-0.137379481334951
"735","Sitting",28,"Time.GravityAcc.Mean.Z",-0.00797649700048543
"736","Sitting",28,"Time.GravityAcc.Stdev.X",-0.974479128592233
"737","Sitting",28,"Time.GravityAcc.Stdev.Y",-0.959880660436893
"738","Sitting",28,"Time.GravityAcc.Stdev.Z",-0.946447412281553
"739","Sitting",28,"Time.BodyAccJerk.Mean.X",0.0792910308825243
"740","Sitting",28,"Time.BodyAccJerk.Mean.Y",0.0135107680737864
"741","Sitting",28,"Time.BodyAccJerk.Mean.Z",0.00364494866063107
"742","Sitting",28,"Time.BodyAccJerk.Stdev.X",-0.713004659097087
"743","Sitting",28,"Time.BodyAccJerk.Stdev.Y",-0.687209413543689
"744","Sitting",28,"Time.BodyAccJerk.Stdev.Z",-0.824228169757282
"745","Sitting",28,"Time.BodyGyro.Mean.X",-0.0567790137621359
"746","Sitting",28,"Time.BodyGyro.Mean.Y",-0.0488593126606262
"747","Sitting",28,"Time.BodyGyro.Mean.Z",0.0966943342504854
"748","Sitting",28,"Time.BodyGyro.Stdev.X",-0.764813965509709
"749","Sitting",28,"Time.BodyGyro.Stdev.Y",-0.765086678543689
"750","Sitting",28,"Time.BodyGyro.Stdev.Z",-0.710462349475728
"751","Sitting",28,"Time.BodyGyroJerk.Mean.X",-0.0898649942082524
"752","Sitting",28,"Time.BodyGyroJerk.Mean.Y",-0.0456655215715049
"753","Sitting",28,"Time.BodyGyroJerk.Mean.Z",-0.0591893236052913
"754","Sitting",28,"Time.BodyGyroJerk.Stdev.X",-0.746765237315534
"755","Sitting",28,"Time.BodyGyroJerk.Stdev.Y",-0.847302632669903
"756","Sitting",28,"Time.BodyGyroJerk.Stdev.Z",-0.793601885631068
"757","Sitting",28,"Time.BodyAccMag.Mean",-0.644599448147087
"758","Sitting",28,"Time.BodyAccMag.Stdev",-0.659757363641262
"759","Sitting",28,"Time.GravityAccMag.Mean",-0.644599448147087
"760","Sitting",28,"Time.GravityAccMag.Stdev",-0.659757363641262
"761","Sitting",28,"Time.BodyAccJerkMag.Mean",-0.723779362805825
"762","Sitting",28,"Time.BodyAccJerkMag.Stdev",-0.714477557324272
"763","Sitting",28,"Time.BodyGyroMag.Mean",-0.683567422362136
"764","Sitting",28,"Time.BodyGyroMag.Stdev",-0.737683990849515
"765","Sitting",28,"Time.BodyGyroJerkMag.Mean",-0.813718189757282
"766","Sitting",28,"Time.BodyGyroJerkMag.Stdev",-0.824174463058252
"767","Sitting",28,"FreqDS.BodyAcc.Mean.X",-0.68776883432233
"768","Sitting",28,"FreqDS.BodyAcc.Mean.Y",-0.622841114519417
"769","Sitting",28,"FreqDS.BodyAcc.Mean.Z",-0.741462254985437
"770","Sitting",28,"FreqDS.BodyAcc.Stdev.X",-0.683199944917476
"771","Sitting",28,"FreqDS.BodyAcc.Stdev.Y",-0.623192236384369
"772","Sitting",28,"FreqDS.BodyAcc.Stdev.Z",-0.713211963058252
"773","Sitting",28,"FreqDS.BodyAccJerk.Mean.X",-0.718019745738835
"774","Sitting",28,"FreqDS.BodyAccJerk.Mean.Y",-0.705976257345146
"775","Sitting",28,"FreqDS.BodyAccJerk.Mean.Z",-0.804585188883495
"776","Sitting",28,"FreqDS.BodyAccJerk.Stdev.X",-0.734238501912621
"777","Sitting",28,"FreqDS.BodyAccJerk.Stdev.Y",-0.688305009647573
"778","Sitting",28,"FreqDS.BodyAccJerk.Stdev.Z",-0.842972637427184
"779","Sitting",28,"FreqDS.BodyGyro.Mean.X",-0.70487616923301
"780","Sitting",28,"FreqDS.BodyGyro.Mean.Y",-0.773967850635922
"781","Sitting",28,"FreqDS.BodyGyro.Mean.Z",-0.709727226558252
"782","Sitting",28,"FreqDS.BodyGyro.Stdev.X",-0.784465639902913
"783","Sitting",28,"FreqDS.BodyGyro.Stdev.Y",-0.762735614126214
"784","Sitting",28,"FreqDS.BodyGyro.Stdev.Z",-0.738649933252427
"785","Sitting",28,"FreqDS.BodyAccMag.Mean",-0.656100294024272
"786","Sitting",28,"FreqDS.BodyAccMag.Stdev",-0.715164661849515
"787","Sitting",28,"FreqDS.BodyBodyAccJerkMag.Mean",-0.706908798520874
"788","Sitting",28,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.726122136199029
"789","Sitting",28,"FreqDS.BodyBodyGyroMag.Mean",-0.762735296006796
"790","Sitting",28,"FreqDS.BodyBodyGyroMag.Stdev",-0.767012523398058
"791","Sitting",28,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.826660930776699
"792","Sitting",28,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.833674226650485
"793","Standing",2,"Time.BodyAcc.Mean.X",0.273113115788079
"794","Standing",2,"Time.BodyAcc.Mean.Y",-0.0191323183174834
"795","Standing",2,"Time.BodyAcc.Mean.Z",-0.115649958175497
"796","Standing",2,"Time.BodyAcc.Stdev.X",-0.605586497159271
"797","Standing",2,"Time.BodyAcc.Stdev.Y",-0.428962986589404
"798","Standing",2,"Time.BodyAcc.Stdev.Z",-0.589360062210596
"799","Standing",2,"Time.GravityAcc.Mean.X",0.660782866688742
"800","Standing",2,"Time.GravityAcc.Mean.Y",-0.147219886910411
"801","Standing",2,"Time.GravityAcc.Mean.Z",0.134865335090728
"802","Standing",2,"Time.GravityAcc.Stdev.X",-0.963015508245033
"803","Standing",2,"Time.GravityAcc.Stdev.Y",-0.960033560165563
"804","Standing",2,"Time.GravityAcc.Stdev.Z",-0.945365383907285
"805","Standing",2,"Time.BodyAccJerk.Mean.X",0.0785353156747351
"806","Standing",2,"Time.BodyAccJerk.Mean.Y",0.00708771249764901
"807","Standing",2,"Time.BodyAccJerk.Mean.Z",0.000755760748377483
"808","Standing",2,"Time.BodyAccJerk.Stdev.X",-0.557809603123841
"809","Standing",2,"Time.BodyAccJerk.Stdev.Y",-0.491875889831788
"810","Standing",2,"Time.BodyAccJerk.Stdev.Z",-0.741885388311258
"811","Standing",2,"Time.BodyGyro.Mean.X",-0.0517030657821192
"812","Standing",2,"Time.BodyGyro.Mean.Y",-0.0568420186817881
"813","Standing",2,"Time.BodyGyro.Mean.Z",0.0872599422291391
"814","Standing",2,"Time.BodyGyro.Stdev.X",-0.710648927815894
"815","Standing",2,"Time.BodyGyro.Stdev.Y",-0.722943674337748
"816","Standing",2,"Time.BodyGyro.Stdev.Z",-0.634888927843046
"817","Standing",2,"Time.BodyGyroJerk.Mean.X",-0.0875587491668874
"818","Standing",2,"Time.BodyGyroJerk.Mean.Y",-0.0433986835453642
"819","Standing",2,"Time.BodyGyroJerk.Mean.Z",-0.0557541828188742
"820","Standing",2,"Time.BodyGyroJerk.Stdev.X",-0.671679103311258
"821","Standing",2,"Time.BodyGyroJerk.Stdev.Y",-0.783595466728477
"822","Standing",2,"Time.BodyGyroJerk.Stdev.Z",-0.674611933293046
"823","Standing",2,"Time.BodyAccMag.Mean",-0.535281800541722
"824","Standing",2,"Time.BodyAccMag.Stdev",-0.552812545643709
"825","Standing",2,"Time.GravityAccMag.Mean",-0.535281800541722
"826","Standing",2,"Time.GravityAccMag.Stdev",-0.552812545643709
"827","Standing",2,"Time.BodyAccJerkMag.Mean",-0.58777744543543
"828","Standing",2,"Time.BodyAccJerkMag.Stdev",-0.512115278415232
"829","Standing",2,"Time.BodyGyroMag.Mean",-0.614771054893146
"830","Standing",2,"Time.BodyGyroMag.Stdev",-0.680584887880795
"831","Standing",2,"Time.BodyGyroJerkMag.Mean",-0.746559539039735
"832","Standing",2,"Time.BodyGyroJerkMag.Stdev",-0.740088733655629
"833","Standing",2,"FreqDS.BodyAcc.Mean.X",-0.57377091142947
"834","Standing",2,"FreqDS.BodyAcc.Mean.Y",-0.432566581302351
"835","Standing",2,"FreqDS.BodyAcc.Mean.Z",-0.630081222124834
"836","Standing",2,"FreqDS.BodyAcc.Stdev.X",-0.619788102803311
"837","Standing",2,"FreqDS.BodyAcc.Stdev.Y",-0.464723862913245
"838","Standing",2,"FreqDS.BodyAcc.Stdev.Z",-0.600678614835099
"839","Standing",2,"FreqDS.BodyAccJerk.Mean.X",-0.561682049622185
"840","Standing",2,"FreqDS.BodyAccJerk.Mean.Y",-0.50890379901457
"841","Standing",2,"FreqDS.BodyAccJerk.Mean.Z",-0.715745330403973
"842","Standing",2,"FreqDS.BodyAccJerk.Stdev.X",-0.595105612895033
"843","Standing",2,"FreqDS.BodyAccJerk.Stdev.Y",-0.509147543673841
"844","Standing",2,"FreqDS.BodyAccJerk.Stdev.Z",-0.767087015496689
"845","Standing",2,"FreqDS.BodyGyro.Mean.X",-0.638717694593046
"846","Standing",2,"FreqDS.BodyGyro.Mean.Y",-0.722068978635762
"847","Standing",2,"FreqDS.BodyGyro.Mean.Z",-0.601594889654305
"848","Standing",2,"FreqDS.BodyGyro.Stdev.X",-0.734588540182119
"849","Standing",2,"FreqDS.BodyGyro.Stdev.Y",-0.72716774102649
"850","Standing",2,"FreqDS.BodyGyro.Stdev.Z",-0.683114494539735
"851","Standing",2,"FreqDS.BodyAccMag.Mean",-0.514569861316887
"852","Standing",2,"FreqDS.BodyAccMag.Stdev",-0.646662308457285
"853","Standing",2,"FreqDS.BodyBodyAccJerkMag.Mean",-0.509746432970861
"854","Standing",2,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.518800797709272
"855","Standing",2,"FreqDS.BodyBodyGyroMag.Mean",-0.699742945221854
"856","Standing",2,"FreqDS.BodyBodyGyroMag.Stdev",-0.725310337688742
"857","Standing",2,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.751615078360927
"858","Standing",2,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.744194981440397
"859","Standing",4,"Time.BodyAcc.Mean.X",0.274183111498423
"860","Standing",4,"Time.BodyAcc.Mean.Y",-0.0148081545344921
"861","Standing",4,"Time.BodyAcc.Mean.Z",-0.107521430810726
"862","Standing",4,"Time.BodyAcc.Stdev.X",-0.605211727785489
"863","Standing",4,"Time.BodyAcc.Stdev.Y",-0.509929384011325
"864","Standing",4,"Time.BodyAcc.Stdev.Z",-0.709492735962145
"865","Standing",4,"Time.GravityAcc.Mean.X",0.706593043123028
"866","Standing",4,"Time.GravityAcc.Mean.Y",0.112591195496986
"867","Standing",4,"Time.GravityAcc.Mean.Z",0.164130896618297
"868","Standing",4,"Time.GravityAcc.Stdev.X",-0.962636979274448
"869","Standing",4,"Time.GravityAcc.Stdev.Y",-0.941416800167192
"870","Standing",4,"Time.GravityAcc.Stdev.Z",-0.941403426072555
"871","Standing",4,"Time.BodyAccJerk.Mean.X",0.0788637845151419
"872","Standing",4,"Time.BodyAccJerk.Mean.Y",0.00351340949514196
"873","Standing",4,"Time.BodyAccJerk.Mean.Z",-0.00737375142832808
"874","Standing",4,"Time.BodyAccJerk.Stdev.X",-0.631853083289621
"875","Standing",4,"Time.BodyAccJerk.Stdev.Y",-0.584063204701893
"876","Standing",4,"Time.BodyAccJerk.Stdev.Z",-0.843353231167192
"877","Standing",4,"Time.BodyGyro.Mean.X",-0.0289417906907571
"878","Standing",4,"Time.BodyGyro.Mean.Y",-0.0787229907785489
"879","Standing",4,"Time.BodyGyro.Mean.Z",0.0957174866009464
"880","Standing",4,"Time.BodyGyro.Stdev.X",-0.701397703369085
"881","Standing",4,"Time.BodyGyro.Stdev.Y",-0.79823574873817
"882","Standing",4,"Time.BodyGyro.Stdev.Z",-0.726374197066246
"883","Standing",4,"Time.BodyGyroJerk.Mean.X",-0.107859315713249
"884","Standing",4,"Time.BodyGyroJerk.Mean.Y",-0.0400427574662461
"885","Standing",4,"Time.BodyGyroJerk.Mean.Z",-0.0578089304000631
"886","Standing",4,"Time.BodyGyroJerk.Stdev.X",-0.723788617823344
"887","Standing",4,"Time.BodyGyroJerk.Stdev.Y",-0.902502592618297
"888","Standing",4,"Time.BodyGyroJerk.Stdev.Z",-0.748369141315457
"889","Standing",4,"Time.BodyAccMag.Mean",-0.56158213510694
"890","Standing",4,"Time.BodyAccMag.Stdev",-0.606556049548896
"891","Standing",4,"Time.GravityAccMag.Mean",-0.56158213510694
"892","Standing",4,"Time.GravityAccMag.Stdev",-0.606556049548896
"893","Standing",4,"Time.BodyAccJerkMag.Mean",-0.656116311856877
"894","Standing",4,"Time.BodyAccJerkMag.Stdev",-0.647249966810726
"895","Standing",4,"Time.BodyGyroMag.Mean",-0.656291093847319
"896","Standing",4,"Time.BodyGyroMag.Stdev",-0.706738493542587
"897","Standing",4,"Time.BodyGyroJerkMag.Mean",-0.819191368044164
"898","Standing",4,"Time.BodyGyroJerkMag.Stdev",-0.844187064164038
"899","Standing",4,"FreqDS.BodyAcc.Mean.X",-0.628806379100946
"900","Standing",4,"FreqDS.BodyAcc.Mean.Y",-0.52583456615142
"901","Standing",4,"FreqDS.BodyAcc.Mean.Z",-0.755235428895899
"902","Standing",4,"FreqDS.BodyAcc.Stdev.X",-0.597551324155678
"903","Standing",4,"FreqDS.BodyAcc.Stdev.Y",-0.534661524341987
"904","Standing",4,"FreqDS.BodyAcc.Stdev.Z",-0.708764043722397
"905","Standing",4,"FreqDS.BodyAccJerk.Mean.X",-0.652023078038801
"906","Standing",4,"FreqDS.BodyAccJerk.Mean.Y",-0.601696223759495
"907","Standing",4,"FreqDS.BodyAccJerk.Mean.Z",-0.825154871135647
"908","Standing",4,"FreqDS.BodyAccJerk.Stdev.X",-0.644622004704416
"909","Standing",4,"FreqDS.BodyAccJerk.Stdev.Y",-0.593855151524606
"910","Standing",4,"FreqDS.BodyAccJerk.Stdev.Z",-0.860544668359621
"911","Standing",4,"FreqDS.BodyGyro.Mean.X",-0.641881977553943
"912","Standing",4,"FreqDS.BodyGyro.Mean.Y",-0.831527531009464
"913","Standing",4,"FreqDS.BodyGyro.Mean.Z",-0.689308946422713
"914","Standing",4,"FreqDS.BodyGyro.Stdev.X",-0.721749187328076
"915","Standing",4,"FreqDS.BodyGyro.Stdev.Y",-0.782885735867508
"916","Standing",4,"FreqDS.BodyGyro.Stdev.Z",-0.7670895729653
"917","Standing",4,"FreqDS.BodyAccMag.Mean",-0.602098037677603
"918","Standing",4,"FreqDS.BodyAccMag.Stdev",-0.672948341687697
"919","Standing",4,"FreqDS.BodyBodyAccJerkMag.Mean",-0.63501900541041
"920","Standing",4,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.666506718936908
"921","Standing",4,"FreqDS.BodyBodyGyroMag.Mean",-0.745650754608833
"922","Standing",4,"FreqDS.BodyBodyGyroMag.Stdev",-0.732586304826498
"923","Standing",4,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.838833209652997
"924","Standing",4,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.863096864037855
"925","Standing",9,"Time.BodyAcc.Mean.X",0.270313841621528
"926","Standing",9,"Time.BodyAcc.Mean.Y",-0.0209466555412396
"927","Standing",9,"Time.BodyAcc.Mean.Z",-0.101233826213889
"928","Standing",9,"Time.BodyAcc.Stdev.X",-0.555656544538194
"929","Standing",9,"Time.BodyAcc.Stdev.Y",-0.5758878952125
"930","Standing",9,"Time.BodyAcc.Stdev.Z",-0.506111776081806
"931","Standing",9,"Time.GravityAcc.Mean.X",0.670845545555556
"932","Standing",9,"Time.GravityAcc.Mean.Y",-0.0467446999509028
"933","Standing",9,"Time.GravityAcc.Mean.Z",0.104353653032743
"934","Standing",9,"Time.GravityAcc.Stdev.X",-0.958784666180556
"935","Standing",9,"Time.GravityAcc.Stdev.Y",-0.949938115208333
"936","Standing",9,"Time.GravityAcc.Stdev.Z",-0.920554317815972
"937","Standing",9,"Time.BodyAccJerk.Mean.X",0.0840171430291667
"938","Standing",9,"Time.BodyAccJerk.Mean.Y",0.00678485848399306
"939","Standing",9,"Time.BodyAccJerk.Mean.Z",-0.00102998088194444
"940","Standing",9,"Time.BodyAccJerk.Stdev.X",-0.578305161360069
"941","Standing",9,"Time.BodyAccJerk.Stdev.Y",-0.678923872274306
"942","Standing",9,"Time.BodyAccJerk.Stdev.Z",-0.721610094569444
"943","Standing",9,"Time.BodyGyro.Mean.X",-0.0701318154561458
"944","Standing",9,"Time.BodyGyro.Mean.Y",-0.0729884312991667
"945","Standing",9,"Time.BodyGyro.Mean.Z",0.109092913237986
"946","Standing",9,"Time.BodyGyro.Stdev.X",-0.676452392569444
"947","Standing",9,"Time.BodyGyro.Stdev.Y",-0.670498220701389
"948","Standing",9,"Time.BodyGyro.Stdev.Z",-0.587557692291458
"949","Standing",9,"Time.BodyGyroJerk.Mean.X",-0.0892254930640278
"950","Standing",9,"Time.BodyGyroJerk.Mean.Y",-0.0397344421815972
"951","Standing",9,"Time.BodyGyroJerk.Mean.Z",-0.053402884281875
"952","Standing",9,"Time.BodyGyroJerk.Stdev.X",-0.7617108665625
"953","Standing",9,"Time.BodyGyroJerk.Stdev.Y",-0.773273878854167
"954","Standing",9,"Time.BodyGyroJerk.Stdev.Z",-0.744656038298611
"955","Standing",9,"Time.BodyAccMag.Mean",-0.505183470509188
"956","Standing",9,"Time.BodyAccMag.Stdev",-0.553038255314792
"957","Standing",9,"Time.GravityAccMag.Mean",-0.505183470509188
"958","Standing",9,"Time.GravityAccMag.Stdev",-0.553038255314792
"959","Standing",9,"Time.BodyAccJerkMag.Mean",-0.621608245092361
"960","Standing",9,"Time.BodyAccJerkMag.Stdev",-0.608862145384722
"961","Standing",9,"Time.BodyGyroMag.Mean",-0.550201866572569
"962","Standing",9,"Time.BodyGyroMag.Stdev",-0.663198385034722
"963","Standing",9,"Time.BodyGyroJerkMag.Mean",-0.7629795809375
"964","Standing",9,"Time.BodyGyroJerkMag.Stdev",-0.786176892048611
"965","Standing",9,"FreqDS.BodyAcc.Mean.X",-0.579258404408681
"966","Standing",9,"FreqDS.BodyAcc.Mean.Y",-0.610267804090278
"967","Standing",9,"FreqDS.BodyAcc.Mean.Z",-0.592119122804271
"968","Standing",9,"FreqDS.BodyAcc.Stdev.X",-0.547995744907986
"969","Standing",9,"FreqDS.BodyAcc.Stdev.Y",-0.586766083232639
"970","Standing",9,"FreqDS.BodyAcc.Stdev.Z",-0.501074006965903
"971","Standing",9,"FreqDS.BodyAccJerk.Mean.X",-0.621377141312847
"972","Standing",9,"FreqDS.BodyAccJerk.Mean.Y",-0.699766614569444
"973","Standing",9,"FreqDS.BodyAccJerk.Mean.Z",-0.702931927996528
"974","Standing",9,"FreqDS.BodyAccJerk.Stdev.X",-0.572819893733993
"975","Standing",9,"FreqDS.BodyAccJerk.Stdev.Y",-0.679065855003472
"976","Standing",9,"FreqDS.BodyAccJerk.Stdev.Z",-0.739139922708333
"977","Standing",9,"FreqDS.BodyGyro.Mean.X",-0.639863219559028
"978","Standing",9,"FreqDS.BodyGyro.Mean.Y",-0.683924287600694
"979","Standing",9,"FreqDS.BodyGyro.Mean.Z",-0.612680463163889
"980","Standing",9,"FreqDS.BodyGyro.Stdev.X",-0.690689895534722
"981","Standing",9,"FreqDS.BodyGyro.Stdev.Y",-0.667203220760417
"982","Standing",9,"FreqDS.BodyGyro.Stdev.Z",-0.619468634127778
"983","Standing",9,"FreqDS.BodyAccMag.Mean",-0.553186448295139
"984","Standing",9,"FreqDS.BodyAccMag.Stdev",-0.624456827182986
"985","Standing",9,"FreqDS.BodyBodyAccJerkMag.Mean",-0.609193721940625
"986","Standing",9,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.611619343190972
"987","Standing",9,"FreqDS.BodyBodyGyroMag.Mean",-0.700863097986111
"988","Standing",9,"FreqDS.BodyBodyGyroMag.Stdev",-0.697729432621528
"989","Standing",9,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.786473954201389
"990","Standing",9,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.801296292638889
"991","Standing",10,"Time.BodyAcc.Mean.X",0.276583204166667
"992","Standing",10,"Time.BodyAcc.Mean.Y",-0.0194909304979167
"993","Standing",10,"Time.BodyAcc.Mean.Z",-0.1121843393125
"994","Standing",10,"Time.BodyAcc.Stdev.X",-0.838564338333333
"995","Standing",10,"Time.BodyAcc.Stdev.Y",-0.727853336020833
"996","Standing",10,"Time.BodyAcc.Stdev.Z",-0.854294969270833
"997","Standing",10,"Time.GravityAcc.Mean.X",0.441236068541667
"998","Standing",10,"Time.GravityAcc.Mean.Y",0.2005691803125
"999","Standing",10,"Time.GravityAcc.Mean.Z",-0.05453204484375
"1000","Standing",10,"Time.GravityAcc.Stdev.X",-0.968072754375
"1001","Standing",10,"Time.GravityAcc.Stdev.Y",-0.953455064479167
"1002","Standing",10,"Time.GravityAcc.Stdev.Z",-0.961197428552083
"1003","Standing",10,"Time.BodyAccJerk.Mean.X",0.080527512159375
"1004","Standing",10,"Time.BodyAccJerk.Mean.Y",0.004611439794375
"1005","Standing",10,"Time.BodyAccJerk.Mean.Z",-0.00128744623489583
"1006","Standing",10,"Time.BodyAccJerk.Stdev.X",-0.820707124664583
"1007","Standing",10,"Time.BodyAccJerk.Stdev.Y",-0.7341746674375
"1008","Standing",10,"Time.BodyAccJerk.Stdev.Z",-0.889739520625
"1009","Standing",10,"Time.BodyGyro.Mean.X",-0.0255225107895833
"1010","Standing",10,"Time.BodyGyro.Mean.Y",-0.0699903917025
"1011","Standing",10,"Time.BodyGyro.Mean.Z",0.10298476965625
"1012","Standing",10,"Time.BodyGyro.Stdev.X",-0.849243536458333
"1013","Standing",10,"Time.BodyGyro.Stdev.Y",-0.851156069375
"1014","Standing",10,"Time.BodyGyro.Stdev.Z",-0.807039630885417
"1015","Standing",10,"Time.BodyGyroJerk.Mean.X",-0.10022438078125
"1016","Standing",10,"Time.BodyGyroJerk.Mean.Y",-0.0478723615625
"1017","Standing",10,"Time.BodyGyroJerk.Mean.Z",-0.0519245405385417
"1018","Standing",10,"Time.BodyGyroJerk.Stdev.X",-0.849140011666667
"1019","Standing",10,"Time.BodyGyroJerk.Stdev.Y",-0.892824673645833
"1020","Standing",10,"Time.BodyGyroJerk.Stdev.Z",-0.850475350104167
"1021","Standing",10,"Time.BodyAccMag.Mean",-0.801728673104167
"1022","Standing",10,"Time.BodyAccMag.Stdev",-0.795247255416667
"1023","Standing",10,"Time.GravityAccMag.Mean",-0.801728673104167
"1024","Standing",10,"Time.GravityAccMag.Stdev",-0.795247255416667
"1025","Standing",10,"Time.BodyAccJerkMag.Mean",-0.8162927158125
"1026","Standing",10,"Time.BodyAccJerkMag.Stdev",-0.777345431613542
"1027","Standing",10,"Time.BodyGyroMag.Mean",-0.797174474479167
"1028","Standing",10,"Time.BodyGyroMag.Stdev",-0.834377870416667
"1029","Standing",10,"Time.BodyGyroJerkMag.Mean",-0.876313803854167
"1030","Standing",10,"Time.BodyGyroJerkMag.Stdev",-0.880007876041667
"1031","Standing",10,"FreqDS.BodyAcc.Mean.X",-0.822505930166667
"1032","Standing",10,"FreqDS.BodyAcc.Mean.Y",-0.720876538833333
"1033","Standing",10,"FreqDS.BodyAcc.Mean.Z",-0.862321343125
"1034","Standing",10,"FreqDS.BodyAcc.Stdev.X",-0.845922740729167
"1035","Standing",10,"FreqDS.BodyAcc.Stdev.Y",-0.751383960510417
"1036","Standing",10,"FreqDS.BodyAcc.Stdev.Z",-0.86121794721875
"1037","Standing",10,"FreqDS.BodyAccJerk.Mean.X",-0.826063598282292
"1038","Standing",10,"FreqDS.BodyAccJerk.Mean.Y",-0.744950073
"1039","Standing",10,"FreqDS.BodyAccJerk.Mean.Z",-0.878450186458333
"1040","Standing",10,"FreqDS.BodyAccJerk.Stdev.X",-0.831379930459062
"1041","Standing",10,"FreqDS.BodyAccJerk.Stdev.Y",-0.7410383354375
"1042","Standing",10,"FreqDS.BodyAccJerk.Stdev.Z",-0.899683347916667
"1043","Standing",10,"FreqDS.BodyGyro.Mean.X",-0.819983751770833
"1044","Standing",10,"FreqDS.BodyGyro.Mean.Y",-0.861050933645833
"1045","Standing",10,"FreqDS.BodyGyro.Mean.Z",-0.792357543844792
"1046","Standing",10,"FreqDS.BodyGyro.Stdev.X",-0.858958473125
"1047","Standing",10,"FreqDS.BodyGyro.Stdev.Y",-0.846707374791667
"1048","Standing",10,"FreqDS.BodyGyro.Stdev.Z",-0.829842093020833
"1049","Standing",10,"FreqDS.BodyAccMag.Mean",-0.786961677072917
"1050","Standing",10,"FreqDS.BodyAccMag.Stdev",-0.834157293125
"1051","Standing",10,"FreqDS.BodyBodyAccJerkMag.Mean",-0.783269770302083
"1052","Standing",10,"FreqDS.BodyBodyAccJerkMag.Stdev",-0.770950588979167
"1053","Standing",10,"FreqDS.BodyBodyGyroMag.Mean",-0.845024943541667
"1054","Standing",10,"FreqDS.BodyBodyGyroMag.Stdev",-0.856745923229167
"1055","Standing",10,"FreqDS.BodyBodyGyroJerkMag.Mean",-0.8851999225
"1056","Standing",10,"FreqDS.BodyBodyGyroJerkMag.Stdev",-0.881496240729167
"1057","Standing",28,"Time.BodyAcc.Mean.X",0.276120153465909
"1058","Standing",28,"Time.BodyAcc.Mean.Y",-0.0196106242455114
"1059","Standing",28,"Time.BodyAcc.Mean.Z",-0.111939260223295
"1060","Standing",28,"Time.BodyAcc.Stdev.X",-0.608133788585227
"1061","Standing",28,"Time.BodyAcc.Stdev.Y",-0.535146354788636
"1062","Standing",28,"Time.BodyAcc.Stdev.Z",-0.660507169431818
"1063","Standing",28,"Time.GravityAcc.Mean.X",0.596489908068182
"1064","Standing",28,"Time.GravityAcc.Mean.Y",-0.159514371232955
"1065","Standing",28,"Time.GravityAcc.Mean.Z",-0.0926602648977273
"1066","Standing",28,"Time.GravityAcc.Stdev.X",-0.973164266079545
"1067","Standing",28,"Time.GravityAcc.Stdev.Y",-0.960933256704545
"1068","Standing",28,"Time.GravityAcc.Stdev.Z",-0.945966059659091
"1069","Standing",28,"Time.BodyAccJerk.Mean.X",0.0824062308022727
"1070","Standing",28,"Time.BodyAccJerk.Mean.Y",0.0141872457548864
"1071","Standing",28,"Time.BodyAccJerk.Mean.Z",-0.00247734002281818
"1072","Standing",28,"Time.BodyAccJerk.Stdev.X",-0.643135700714773
"1073","Standing",28,"Time.BodyAccJerk.Stdev.Y",-0.609963881289773
"1074","Standing",28,"Time.BodyAccJerk.Stdev.Z",-0.773531586988636
"1075","Standing",28,"Time.BodyGyro.Mean.X",-0.0735291511680114
"1076","Standing",28,"Time.BodyGyro.Mean.Y",-0.0451436890589205
"1077","Standing",28,"Time.BodyGyro.Mean.Z",0.105692923933523
"1078","Standing",28,"Time.BodyGyro.Stdev.X",-0.711556711367045
"1079","Standing",28,"Time.BodyGyro.Stdev.Y",-0.713427389630682
"1080","Standing",28,"Time.BodyGyro.Stdev.Z",-0.622184131999432
"1081","Standing",28,"Time.BodyGyroJerk.Mean.X",-0.0860805048176136
"1082","Standing",28,"Time.BodyGyroJerk.Mean.Y",-0.0437809983988636
